run_id,model,dropout,graph_size,seed,auroc,auprc,ece,f1,cascade_size_mae,radius_hops_error,auroc_ci,latency_ms,peak_memory_mb
run_1784559403255_2026_1d4092,cv_pfa_analytic,0.2,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",24.034500122070312,0.0
run_1784559403378_42_1d4092,cv_pfa_analytic,0.2,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",34.43121910095215,0.0
run_1784559403509_101_1d4092,cv_pfa_analytic,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",31.105518341064453,0.0
run_1784559403644_2026_1d4092,cv_pfa_analytic,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",28.273820877075195,0.0
run_1784559403765_42_1d4092,cv_pfa_analytic,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",30.653715133666992,0.0
run_1784559403891_101_1d4092,cv_pfa_analytic,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",22.736310958862305,0.0
run_1784559404018_2026_1d4092,cv_pfa_analytic,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",28.673887252807617,0.0
run_1784559404155_42_1d4092,cv_pfa_analytic,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",32.733917236328125,0.0
run_1784559404308_101_1d4092,cv_pfa_analytic,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",34.91044044494629,0.0
run_1784559404465_2026_1d4092,cv_pfa_analytic,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",38.959503173828125,0.0
run_1784559404630_42_de26c8,cv_pfa_mlp,0.0,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",38.29169273376465,0.0
run_1784559404778_101_de26c8,cv_pfa_mlp,0.0,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",30.0447940826416,0.0
run_1784559404911_2026_de26c8,cv_pfa_mlp,0.0,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",40.743350982666016,0.0
run_1784559405059_42_de26c8,cv_pfa_mlp,0.0,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",35.15362739562988,0.0
run_1784559405211_101_de26c8,cv_pfa_mlp,0.0,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",28.241634368896484,0.0
run_1784559405335_2026_de26c8,cv_pfa_mlp,0.0,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",42.369842529296875,0.0
run_1784559405481_42_de26c8,cv_pfa_mlp,0.2,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",34.24406051635742,0.0
run_1784559405634_101_de26c8,cv_pfa_mlp,0.2,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",30.838966369628906,0.0
run_1784559405759_2026_de26c8,cv_pfa_mlp,0.2,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",26.17669105529785,0.0
run_1784559405878_42_de26c8,cv_pfa_mlp,0.2,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",30.11178970336914,0.0
run_1784559406011_101_de26c8,cv_pfa_mlp,0.2,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",26.556730270385742,0.0
run_1784559406128_2026_de26c8,cv_pfa_mlp,0.2,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",28.583049774169922,0.0
run_1784559406252_42_de26c8,cv_pfa_mlp,0.5,small,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",31.12649917602539,0.0
run_1784559406382_101_de26c8,cv_pfa_mlp,0.5,small,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",30.21693229675293,0.0
run_1784559406507_2026_de26c8,cv_pfa_mlp,0.5,small,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",33.823251724243164,0.0
run_1784559406641_42_de26c8,cv_pfa_mlp,0.5,medium,42,0.8605079115385719,0.6710349912487622,0.265939859118512,0.6452560399464918,4.165228822139361,0.7670719656255488,"[0.8605079115385719, 0.8605079115385719]",36.507368087768555,0.0
run_1784559406782_101_de26c8,cv_pfa_mlp,0.5,medium,101,0.8132621405926151,0.7001613056283139,0.31775318311755046,0.7767161136698112,1.2587111530072284,1.0224057324429858,"[0.8132621405926151, 0.8132621405926151]",30.289173126220703,0.0
run_1784559406914_2026_de26c8,cv_pfa_mlp,0.5,medium,2026,0.7665376743525059,0.8560869081435403,0.31488536745867723,0.6080432600203928,1.8194310471085384,0.14254162141143473,"[0.7665376743525059, 0.7665376743525059]",26.334762573242188,0.0
